,_id,Entity,Name,Type,Country,Federal Register citation,Effective Date,Year,License requirement,License review policy,Address,Alias,Subordinate
54,7823054bedcd6a1bb3f022fc10ba670dca7f2266bc51a4e08499eab3,"Huawei Technologies (Australia) Pty Ltd., L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",Huawei Technologies (Australia) Pty Ltd.,Firm,AUSTRALIA,85 FR 29852,19/5/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",NaN,NaN
55,7823054bedcd6a1bb3f022fc10ba670dca7f2266bc51a4e08499eab3,"Huawei Technologies (Australia) Pty Ltd., L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",Huawei Technologies (Australia) Pty Ltd.,Firm,AUSTRALIA,85 FR 36720,18/6/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",NaN,NaN
56,7823054bedcd6a1bb3f022fc10ba670dca7f2266bc51a4e08499eab3,"Huawei Technologies (Australia) Pty Ltd., L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",Huawei Technologies (Australia) Pty Ltd.,Firm,AUSTRALIA,85 FR 51603,20/8/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",NaN,NaN
57,7823054bedcd6a1bb3f022fc10ba670dca7f2266bc51a4e08499eab3,"Huawei Technologies (Australia) Pty Ltd., L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",Huawei Technologies (Australia) Pty Ltd.,Firm,AUSTRALIA,87 FR 6026,3/2/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",NaN,NaN
58,7823054bedcd6a1bb3f022fc10ba670dca7f2266bc51a4e08499eab3,"Huawei Technologies (Australia) Pty Ltd., L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",Huawei Technologies (Australia) Pty Ltd.,Firm,AUSTRALIA,87 FR 55250,9/9/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"L6 799 Pacific Hwy, Chatswood, New South Wales, 2067, Australia.",NaN,NaN
59,ad057ebe4aa8aef6ecd6e46eedd9d0fd9d2411310416210d845a606e,"Gulf Gate Spedition GmbH, A-1040 Argentinierstrasse 35/6, Vienna, Austria.",Gulf Gate Spedition GmbH,Firm,AUSTRIA,81 FR 40178,21/6/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"A-1040 Argentinierstrasse 35/6, Vienna, Austria.",NaN,NaN
60,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,84 FR 43495,21/8/2019,2019,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
61,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,85 FR 29852,19/5/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
62,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,85 FR 36720,18/6/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
63,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,85 FR 51603,20/8/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
64,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,87 FR 6026,3/2/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
65,,"Huawei Technologies Bahrain, Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",Huawei Technologies Bahrain,Firm,BAHRAIN,87 FR 55250,9/9/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"Building 647 2811 Road 2811, Block 428, Muharraq, Bahrain.",NaN,NaN
66,31d52f75cf07f4def95ba65549bbe22dfd35b7eb92fc57b76448c29d,"Marzoghi Ltd., 12-20 Albaba Building 119 Road 1507, Manama, Bahrain.",Marzoghi Ltd.,Firm,BAHRAIN,84 FR 61541,13/11/2019,2019,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"12-20 Albaba Building 119 Road 1507, Manama, Bahrain.",NaN,NaN
67,2bd60dff773328605dfdb023bb6c0da2acd4cc4833ef376026f427da,"Mohammed Marzoghi, 12-20 Albaba Building 119 Road 1507, Manama, Bahrain. ",Mohammed Marzoghi,Human,BAHRAIN,84 FR 61541,13/11/2019,2019,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"12-20 Albaba Building 119 Road 1507, Manama, Bahrain.",NaN,NaN
68,df4de7d8eb717e306b4bd0e68bb4df380be0415b852fbbcd1519933d,"140 Repair Plant JSC, , a.k.a., the following two aliases:
-Open Joint Stock Company 140 Repair Plant; and
-JSC 140 Repair Plant.

 19 Luysi Chalovskoy St., Borisov, 222512, Belarus.",140 Repair Plant JSC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","19 Luysi Chalovskoy St., Borisov, 222512, Belarus.","['Open Joint Stock Company 140 Repair Plant', 'JSC 140 Repair Plant.']",NaN
69,df4de7d8eb717e306b4bd0e68bb4df380be0415b852fbbcd1519933d,"140 Repair Plant JSC, , a.k.a., the following two aliases:
-Open Joint Stock Company 140 Repair Plant; and
-JSC 140 Repair Plant.

 19 Luysi Chalovskoy St., Borisov, 222512, Belarus.",140 Repair Plant JSC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","19 Luysi Chalovskoy St., Borisov, 222512, Belarus.","['Open Joint Stock Company 140 Repair Plant', 'JSC 140 Repair Plant.']",NaN
70,f99db052f0ae3e5823a9d73954edf2c5c7243af4da7352ca8f647734,"558 Aircraft Repair Plant JSC, , a.k.a., the following one alias:
-JSC 558 ARP.

 7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",558 Aircraft Repair Plant JSC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",['JSC 558 ARP.'],NaN
71,f99db052f0ae3e5823a9d73954edf2c5c7243af4da7352ca8f647734,"558 Aircraft Repair Plant JSC, , a.k.a., the following one alias:
-JSC 558 ARP.

 7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",558 Aircraft Repair Plant JSC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","7 50 Years VLKSM St., Baranovichi, Brest region, 225320, Belarus.",['JSC 558 ARP.'],NaN
72,c01de6cb2cb1a41799cf99080a7db2d87320fa469d2a145e9d34d75b,"2566 Radioelectronic Armament Repair Plant JSC, , a.k.a., the following one alias:
-JSC 2566 ZRREV.

 54 Gagarina St., Borisov, 222511, Belarus.",2566 Radioelectronic Armament Repair Plant JSC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","54 Gagarina St., Borisov, 222511, Belarus.",['JSC 2566 ZRREV.'],NaN
73,c01de6cb2cb1a41799cf99080a7db2d87320fa469d2a145e9d34d75b,"2566 Radioelectronic Armament Repair Plant JSC, , a.k.a., the following one alias:
-JSC 2566 ZRREV.

 54 Gagarina St., Borisov, 222511, Belarus.",2566 Radioelectronic Armament Repair Plant JSC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","54 Gagarina St., Borisov, 222511, Belarus.",['JSC 2566 ZRREV.'],NaN
74,,"AGAT-Control Systems-Managing Company of Geoinformation Control Systems Holding JSC, , a.k.a., the following one alias:
-AGAT-Control Systems.

 117/1 Nezavisimosti Ave., Minsk, 220114, Belarus.",AGAT-Control Systems-Managing Company of Geoinformation Control Systems Holding JSC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","117/1 Nezavisimosti Ave., Minsk, 220114, Belarus.",['AGAT-Control Systems.'],NaN
75,,"AGAT-Control Systems-Managing Company of Geoinformation Control Systems Holding JSC, , a.k.a., the following one alias:
-AGAT-Control Systems.

 117/1 Nezavisimosti Ave., Minsk, 220114, Belarus.",AGAT-Control Systems-Managing Company of Geoinformation Control Systems Holding JSC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","117/1 Nezavisimosti Ave., Minsk, 220114, Belarus.",['AGAT-Control Systems.'],NaN
76,21d37e3a668e5ee6dfe93e9895a7ded3ec65d05d96dec2dc33c91be0,"Agat-Electromechanical Plant OJSC, , a.k.a., the following two aliases:
-JSC Agat Electromechanical Plant; and
-Agat-Elektromekhanicheski Zavod.

 6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.",Agat-Electromechanical Plant OJSC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.","['JSC Agat Electromechanical Plant', 'Agat-Elektromekhanicheski Zavod.']",NaN
77,21d37e3a668e5ee6dfe93e9895a7ded3ec65d05d96dec2dc33c91be0,"Agat-Electromechanical Plant OJSC, , a.k.a., the following two aliases:
-JSC Agat Electromechanical Plant; and
-Agat-Elektromekhanicheski Zavod.

 6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.",Agat-Electromechanical Plant OJSC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","6 Volgogradskaya St., Minsk, 220012, Belarus; and 117, bld. 3, Nezavisimosti Ave., Minsk 220114, Belarus.","['JSC Agat Electromechanical Plant', 'Agat-Elektromekhanicheski Zavod.']",NaN
78,4d0a1a2926c82272ea5b7ce2b7fa249b2afccd03df2ecb0c0034ce68,"AGAT-SYSTEM, 51B Francyska Skaryna St., Minsk, 220141, Belarus.",AGAT-SYSTEM,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","51B Francyska Skaryna St., Minsk, 220141, Belarus.",NaN,NaN
79,4d0a1a2926c82272ea5b7ce2b7fa249b2afccd03df2ecb0c0034ce68,"AGAT-SYSTEM, 51B Francyska Skaryna St., Minsk, 220141, Belarus.",AGAT-SYSTEM,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","51B Francyska Skaryna St., Minsk, 220141, Belarus.",NaN,NaN
80,4657dc794eba6bf02d0c3a022e1c8f5a5118256cb658d8ca8fc25eff,"ATE-Engineering LLC, 15A Smolenskaya St., Minsk, 220088, Belarus.",ATE-Engineering LLC,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","15A Smolenskaya St., Minsk, 220088, Belarus.",NaN,NaN
81,4657dc794eba6bf02d0c3a022e1c8f5a5118256cb658d8ca8fc25eff,"ATE-Engineering LLC, 15A Smolenskaya St., Minsk, 220088, Belarus.",ATE-Engineering LLC,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","15A Smolenskaya St., Minsk, 220088, Belarus.",NaN,NaN
82,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,84 FR 43495,21/8/2019,2019,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
83,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,85 FR 29852,19/5/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
84,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,85 FR 36720,18/6/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
85,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,85 FR 51603,20/8/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
86,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,87 FR 6026,3/2/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
87,cc5159b3481cb318ea1b6783c58cd265deda28470d5c4fafc6d8e6a7,"Bel Huawei Technologies LLC, , , a.k.a., the following one alias:
-BellHuawei Technologies LLC.

 5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",Bel Huawei Technologies LLC,Firm,BELARUS,87 FR 55250,9/9/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"5 Dzerzhinsky Ave., Minsk, 220036, Belarus.",['BellHuawei Technologies LLC.'],NaN
88,65fff35156a662182a9ba24bb93cfe2822be53c45291f689ce9b1fe5,"Belmicrosystems Research and Design Center, Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Belmicrosystems Research and Design Center,Firm,BELARUS,75 FR 36516,28/6/2010,2010,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",NaN,NaN
89,65fff35156a662182a9ba24bb93cfe2822be53c45291f689ce9b1fe5,"Belmicrosystems Research and Design Center, Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",Belmicrosystems Research and Design Center,Firm,BELARUS,77 FR 58006,19/9/2012,2012,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Office 313, 12 Korzhenevsky Street, 20108 Minsk, Republic of Belarus; and Korjenevsky Str., 12, Minsk, 220108, Republic of Belarus; and 12, Korzhenevskogo Str., Minsk, 220108, Republic of Belarus.",NaN,NaN
90,de017346cd674d3a00d4ae79fbe72e71e0594184cf8218e857e64bb7,"BelOMO Holding, , a.k.a., the following one alias:
-The Belarusian Optical and Mechanical Association.

 23 Makaenka St., Minsk, 220114, Belarus.",BelOMO Holding,Firm,BELARUS,87 FR 20299,7/4/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","23 Makaenka St., Minsk, 220114, Belarus.",['The Belarusian Optical and Mechanical Association.'],NaN
91,de017346cd674d3a00d4ae79fbe72e71e0594184cf8218e857e64bb7,"BelOMO Holding, , a.k.a., the following one alias:
-The Belarusian Optical and Mechanical Association.

 23 Makaenka St., Minsk, 220114, Belarus.",BelOMO Holding,Firm,BELARUS,87 FR 34136,6/6/2022,2022,"All items subject to the EAR. (See sectionsection 734.9(g),
3 746.8(a)(3), and 744.21(b) of the EAR)","Policy of denial for all items subject to the EAR apart from food and medicine designated as EAR99, which will be reviewed on a case-by-case basis. See section 746.8(b) and 744.21(e)","23 Makaenka St., Minsk, 220114, Belarus.",['The Belarusian Optical and Mechanical Association.'],NaN
